TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1587266988531	0.122891	124.630074	-1.521799	0.716838	0.025699	-0.020170	0.696475	1.000000	-1.000000	0.000000	4	0	3803.956787	22.242258	img__0_1587266988529451700.png
1587266988595	0.157539	126.046364	-1.423733	0.719743	0.027397	-0.020878	0.693386	1.000000	-1.000000	0.000000	4	0	3813.703369	22.373487	img__0_1587266988592967600.png
1587266988664	0.214141	127.564880	-1.313469	0.724795	0.029472	-0.021278	0.688005	1.000000	0.000000	0.000000	4	0	3818.726074	22.529673	img__0_1587266988662829700.png
1587266988731	0.279766	129.048904	-1.201001	0.728240	0.030988	-0.021910	0.684271	1.000000	-1.000000	0.000000	4	0	3823.653320	22.675751	img__0_1587266988727370700.png
1587266988792	0.356484	130.489639	-1.087602	0.731033	0.032420	-0.022509	0.681199	1.000000	-1.000000	0.000000	4	0	3836.614014	22.808893	img__0_1587266988790662100.png
1587266988857	0.454531	131.949768	-0.968723	0.735643	0.034156	-0.022737	0.676125	1.000000	0.000000	0.000000	4	0	3851.489014	22.948124	img__0_1587266988855248200.png
1587266988921	0.566094	133.397614	-0.847202	0.739851	0.035574	-0.023091	0.671432	1.000000	0.000000	0.000000	4	0	3859.224854	23.093702	img__0_1587266988919058800.png
1587266988983	0.688828	134.852463	-0.721633	0.742385	0.036602	-0.023678	0.668554	1.000000	-1.000000	0.000000	4	0	3869.346680	23.236366	img__0_1587266988981100700.png
1587266989046	0.823711	136.288513	-0.594558	0.744631	0.037607	-0.024210	0.665976	1.000000	0.000000	0.000000	4	0	3884.721680	23.380903	img__0_1587266989044837200.png
1587266989114	0.978086	137.789368	-0.458547	0.746949	0.038510	-0.024790	0.663303	1.000000	0.000000	0.000000	4	0	3896.524902	23.535761	img__0_1587266989111066200.png
1587266989174	1.141055	139.285858	-0.319951	0.748290	0.039097	-0.025559	0.661726	1.000000	0.000000	0.000000	4	0	3908.461914	23.680088	img__0_1587266989172019300.png
1587266989238	1.307578	140.744919	-0.182041	0.749018	0.039485	-0.026401	0.660845	1.000000	0.000000	0.000000	4	0	3921.962402	23.833588	img__0_1587266989236314600.png
1587266989309	1.502930	142.392426	-0.023284	0.749432	0.039742	-0.027418	0.660318	1.000000	0.000000	0.000000	4	0	3937.594971	24.002792	img__0_1587266989306984600.png
1587266989372	1.688594	143.916122	0.126218	0.749600	0.039862	-0.028377	0.660080	1.000000	0.000000	0.000000	4	0	3952.449707	24.155874	img__0_1587266989370934200.png
1587266989437	1.882383	145.477417	0.281924	0.749656	0.039921	-0.029372	0.659969	1.000000	0.000000	0.000000	4	0	3967.943604	24.309797	img__0_1587266989434639500.png
1587266989500	2.073477	146.999222	0.435999	0.749655	0.039935	-0.030294	0.659928	1.000000	0.000000	0.000000	4	0	3984.199951	24.464640	img__0_1587266989498547400.png
1587266989563	2.264609	148.509689	0.591030	0.749627	0.039966	-0.031164	0.659918	1.000000	0.000000	0.000000	4	0	4000.573975	24.616032	img__0_1587266989561366600.png
1587266989625	2.460586	150.051483	0.751309	0.749588	0.040004	-0.031963	0.659921	1.000000	0.000000	0.000000	4	0	4017.396240	24.766479	img__0_1587266989623375000.png
1587266989689	2.656523	151.588348	0.912981	0.749546	0.040084	-0.032683	0.659929	1.000000	0.000000	0.000000	4	0	4035.076416	24.921106	img__0_1587266989687066900.png
1587266989751	2.855273	153.144684	1.078496	0.749504	0.040190	-0.033320	0.659938	1.000000	0.000000	0.000000	4	0	4052.953857	25.073908	img__0_1587266989749940300.png
1587266989815	3.053164	154.693863	1.244924	0.749464	0.040334	-0.033872	0.659947	1.000000	0.000000	0.000000	4	0	4071.335693	25.228189	img__0_1587266989813406800.png
1587266989878	3.251484	156.245819	1.413167	0.749426	0.040501	-0.034352	0.659955	1.000000	0.000000	0.000000	4	0	4089.596436	25.378992	img__0_1587266989875696700.png
1587266989940	3.454961	157.838898	1.587375	0.749389	0.040690	-0.034771	0.659963	1.000000	0.000000	0.000000	4	0	4108.667969	25.534353	img__0_1587266989938768900.png
1587266990004	3.657578	159.425735	1.762234	0.749354	0.040892	-0.035135	0.659971	1.000000	0.000000	0.000000	4	0	4127.922363	25.689426	img__0_1587266990002797100.png
1587266990067	3.863750	161.041595	1.941572	0.749320	0.041094	-0.035446	0.659980	1.000000	0.000000	0.000000	4	0	4146.971680	25.841177	img__0_1587266990065517700.png
1587266990130	4.068242	162.654297	2.121699	0.748973	0.041211	-0.035787	0.660349	1.000000	1.000000	0.000000	4	0	4168.562012	25.992550	img__0_1587266990128810300.png
1587266990192	4.261015	164.242767	2.300116	0.746543	0.040853	-0.036544	0.663075	1.000000	1.000000	0.000000	4	0	4195.472656	26.130486	img__0_1587266990190752300.png
1587266990260	4.448789	165.952454	2.493118	0.740050	0.039660	-0.038125	0.670298	1.000000	1.000000	0.000000	4	0	4232.243164	26.260437	img__0_1587266990258887400.png
1587266990331	4.613164	167.767059	2.698871	0.728129	0.037393	-0.040795	0.683203	1.000000	0.000000	0.000000	4	0	4270.226074	26.381111	img__0_1587266990329036400.png
1587266990396	4.735859	169.497299	2.895721	0.715304	0.035001	-0.043494	0.696580	1.000000	0.000000	0.000000	4	0	4290.721680	26.502966	img__0_1587266990393195700.png
